,order_id,product_id,order_item_cnt
46488,R58835,P40,1
46489,R58836,P41,4
46490,R58837,P32,1
46491,R58838,P33,4
46492,R58839,P34,4
46493,R58840,P35,1
46494,R58841,P36,1
46495,R58842,P37,3
46496,R58843,P38,1
46497,R58844,P39,5
46498,R58845,P40,1
46499,R58846,P41,1
46500,R58847,P32,4
46501,R58848,P33,1
46502,R58849,P34,5
46503,R58850,P35,5
46504,R58851,P36,1
46505,R58852,P37,1
46506,R58853,P38,3
46507,R58854,P39,1
46508,R58855,P40,1
46509,R58856,P41,4
46510,R58857,P32,5
46511,R58858,P33,1
46512,R58859,P34,3
46513,R58860,P35,3
46514,R58861,P36,1
46515,R58862,P37,3
46516,R58863,P38,4
46517,R58864,P39,5
46518,R58865,P40,1
46519,R58866,P41,5
46520,R58867,P32,4
46521,R58868,P33,3
46522,R58869,P34,3
46523,R58870,P35,1
46524,R58871,P36,3
46525,R58872,P37,3
46526,R58873,P38,4
46527,R58874,P39,3
46528,R58875,P40,4
46529,R58876,P41,1
46530,R58877,P32,4
46531,R58878,P33,1
46532,R58879,P34,1
46533,R58880,P35,3
46534,R58881,P36,1
46535,R58882,P37,5
46536,R58883,P38,1
46537,R58884,P39,3
46538,R58885,P40,1
46539,R58886,P41,1
46540,R58887,P32,1
46541,R58888,P33,3
46542,R58889,P34,4
46543,R58890,P35,1
46544,R58891,P36,1
46545,R58892,P37,5
46546,R58893,P38,5
46547,R58894,P39,3
46548,R58895,P40,5
46549,R58896,P41,5
46550,R58897,P32,5
46551,R58898,P33,4
46552,R58899,P34,5
46553,R58900,P35,1
46554,R58901,P36,1
46555,R58902,P37,3
46556,R58903,P38,1
46557,R58904,P39,3
46558,R58905,P40,1
46559,R58906,P41,1
46560,R58907,P32,4
46561,R58908,P33,5
46562,R58909,P34,1
46563,R58910,P35,4
46564,R58911,P36,5
46565,R58912,P37,1
46566,R58913,P38,1
46567,R58914,P39,1
46568,R58915,P40,4
46569,R58916,P41,5
46570,R58917,P32,1
46571,R58918,P33,1
46572,R58919,P34,3
46573,R58920,P35,5
46574,R58921,P36,4
46575,R58922,P37,1
46576,R58923,P38,3
46577,R58924,P39,3
46578,R58925,P40,1
46579,R58926,P41,4
46580,R58927,P32,1
46581,R58928,P33,1
46582,R58929,P34,3
46583,R58930,P35,3
46584,R58931,P36,5
46585,R58932,P37,4
46586,R58933,P38,5
46587,R58934,P39,3
46588,R58935,P40,4
46589,R58936,P41,5
46590,R58937,P32,1
46591,R58938,P33,1
46592,R58939,P34,3
46593,R58940,P35,4
46594,R58941,P36,5
46595,R58942,P37,4
46596,R58943,P38,1
46597,R58944,P39,3
46598,R58945,P40,1
46599,R58946,P41,3
46600,R58947,P32,1
46601,R58948,P33,5
46602,R58949,P34,1
46603,R58950,P35,1
46604,R58951,P36,1
46605,R58952,P37,3
46606,R58953,P38,4
46607,R58954,P39,4
46608,R58955,P40,4
46609,R58956,P41,1
46610,R58957,P32,5
46611,R58958,P33,4
46612,R58959,P34,3
46613,R58960,P35,3
46614,R58961,P36,1
46615,R58962,P37,4
46616,R58963,P38,5
46617,R58964,P39,1
46618,R58965,P40,4
46619,R58966,P41,5
46620,R58967,P32,4
46621,R58968,P33,3
46622,R58969,P34,5
46623,R58970,P35,1
46624,R58971,P36,1
46625,R58972,P37,4
46626,R58973,P38,5
46627,R58974,P39,1
46628,R58975,P40,1
46629,R58976,P41,5
46630,R58977,P32,5
46631,R58978,P33,1
46632,R58979,P34,1
46633,R58980,P35,5
46634,R58981,P36,1
46635,R58982,P37,1
46636,R58983,P38,1
46637,R58984,P39,5
46638,R58985,P40,3
46639,R58986,P41,3
46640,R58987,P32,4
46641,R58988,P33,1
46642,R58989,P34,5
46643,R58990,P35,3
46644,R58991,P36,1
46645,R58992,P37,4
46646,R58993,P38,5
46647,R58994,P39,1
46648,R58995,P40,5
46649,R58996,P41,4
46650,R58997,P32,1
46651,R58998,P33,1
46652,R58999,P34,1
46653,R59000,P35,1
46654,R59001,P36,5
46655,R59002,P37,1
46656,R59003,P38,1
46657,R59004,P39,3
46658,R59005,P40,5
46659,R59006,P41,1
46660,R59007,P32,3
46661,R59008,P33,5
46662,R59009,P34,5
46663,R59010,P35,5
46664,R59011,P36,1
46665,R59012,P37,4
46666,R59013,P38,1
46667,R59014,P39,5
46668,R59015,P40,1
46669,R59016,P41,1
46670,R59017,P32,4
46671,R59018,P33,4
46672,R59019,P34,5
46673,R59020,P35,1
46674,R59021,P36,1
46675,R59022,P37,4
46676,R59023,P38,1
46677,R59024,P39,5
46678,R59025,P40,1
46679,R59026,P41,5
46680,R59027,P32,3
46681,R59028,P33,3
46682,R59029,P34,5
46683,R59030,P35,1
46684,R59031,P36,1
46685,R59032,P37,1
46686,R59033,P38,1
46687,R59034,P39,4
46688,R59035,P40,3
46689,R59036,P41,1
46690,R59037,P32,4
46691,R59038,P33,1
46692,R59039,P34,1
46693,R59040,P35,1
46694,R59041,P36,1
46695,R59042,P37,4
46696,R59043,P38,3
46697,R59044,P39,5
46698,R59045,P40,3
46699,R59046,P41,3
46700,R59047,P32,3
46701,R59048,P33,4
46702,R59049,P34,4
46703,R59050,P35,3
46704,R59051,P36,5
46705,R59052,P37,4
46706,R59053,P38,5
46707,R59054,P39,1
46708,R59055,P40,4
46709,R59056,P41,5
46710,R59057,P32,5
46711,R59058,P33,3
46712,R59059,P34,1
46713,R59060,P35,1
46714,R59061,P36,4
46715,R59062,P37,5
46716,R59063,P38,3
46717,R59064,P39,5
46718,R59065,P40,3
46719,R59066,P41,5
46720,R59067,P32,3
46721,R59068,P33,4
46722,R59069,P34,4
46723,R59070,P35,1
46724,R59071,P36,1
46725,R59072,P37,1
46726,R59073,P38,5
46727,R59074,P39,1
46728,R59075,P40,4
46729,R59076,P41,1
46730,R59077,P32,1
46731,R59078,P33,3
46732,R59079,P34,5
46733,R59080,P35,3
46734,R59081,P36,5
46735,R59082,P37,3
46736,R59083,P38,1
46737,R59084,P39,3
46738,R59085,P40,3
46739,R59086,P41,5
46740,R59087,P32,1
46741,R59088,P33,4
46742,R59089,P34,4
46743,R59090,P35,4
46744,R59091,P36,1
46745,R59092,P37,3
46746,R59093,P38,1
46747,R59094,P39,5
46748,R59095,P40,1
46749,R59096,P41,4
46750,R59097,P32,5
46751,R59098,P33,5
46752,R59099,P34,1
46753,R59100,P35,1
46754,R59101,P36,3
46755,R59102,P37,3
46756,R59103,P38,4
46757,R59104,P39,3
46758,R59105,P40,5
46759,R59106,P41,4
46760,R59107,P32,5
46761,R59108,P33,1
46762,R59109,P34,5
46763,R59110,P35,3
46764,R59111,P36,1
46765,R59112,P37,4
46766,R59113,P38,5
46767,R59114,P39,1
46768,R59115,P40,5
46769,R59116,P41,4
46770,R59117,P32,5
46771,R59118,P33,5
46772,R59119,P34,1
46773,R59120,P35,1
46774,R59121,P36,1
46775,R59122,P37,4
46776,R59123,P38,3
46777,R59124,P39,1
46778,R59125,P40,4
46779,R59126,P41,4
46780,R59127,P32,4
46781,R59128,P33,4
46782,R59129,P34,3
46783,R59130,P35,4
46784,R59131,P36,1
46785,R59132,P37,1
46786,R59133,P38,1
46787,R59134,P39,1
46788,R59135,P40,1
46789,R59136,P41,5
46790,R59137,P32,5
46791,R59138,P33,1
46792,R59139,P34,4
46793,R59140,P35,5
46794,R59141,P36,4
46795,R59142,P37,1
46796,R59143,P38,3
46797,R59144,P39,1
46798,R59145,P40,3
46799,R59146,P41,1
46800,R59147,P32,1
46801,R59148,P33,4
46802,R59149,P34,3
46803,R59150,P35,4
46804,R59151,P36,1
46805,R59152,P37,1
46806,R59153,P38,4
46807,R59154,P39,5
46808,R59155,P40,5
46809,R59156,P41,4
46810,R59157,P32,1
46811,R59158,P33,5
46812,R59159,P34,3
46813,R59160,P35,5
46814,R59161,P36,1
46815,R59162,P37,1
46816,R59163,P38,1
46817,R59164,P39,5
46818,R59165,P40,4
46819,R59166,P41,4
46820,R59167,P32,5
46821,R59168,P33,5
46822,R59169,P34,3
46823,R59170,P35,1
46824,R59171,P36,5
46825,R59172,P37,4
46826,R59173,P38,4
46827,R59174,P39,4
46828,R59175,P40,1
46829,R59176,P41,4
46830,R59177,P32,1
46831,R59178,P33,1
46832,R59179,P34,5
46833,R59180,P35,4
46834,R59181,P36,1
46835,R59182,P37,3
46836,R59183,P38,3
46837,R59184,P39,1
46838,R59185,P40,5
46839,R59186,P41,5
46840,R59187,P32,1
46841,R59188,P33,5
46842,R59189,P34,1
46843,R59190,P35,1
46844,R59191,P36,4
46845,R59192,P37,1
46846,R59193,P38,3
46847,R59194,P39,5
46848,R59195,P40,4
46849,R59196,P41,4
46850,R59197,P32,5
46851,R59198,P33,5
46852,R59199,P34,1
46853,R59200,P35,4
46854,R59201,P36,4
46855,R59202,P37,3
46856,R59203,P38,1
46857,R59204,P39,1
46858,R59205,P40,1
46859,R59206,P41,4
46860,R59207,P32,4
46861,R59208,P33,1
46862,R59209,P34,1
46863,R59210,P35,3
46864,R59211,P36,5
46865,R59212,P37,5
46866,R59213,P38,1
46867,R59214,P39,4
46868,R59215,P40,1
46869,R59216,P41,3
46870,R59217,P32,3
46871,R59218,P33,5
46872,R59219,P34,5
46873,R59220,P35,1
46874,R59221,P36,4
46875,R59222,P37,1
46876,R59223,P38,1
46877,R59224,P39,4
46878,R59225,P40,5
46879,R59226,P41,4
46880,R59227,P32,3
46881,R59228,P33,1
46882,R59229,P34,4
46883,R59230,P35,1
46884,R59231,P36,3
46885,R59232,P37,1
46886,R59233,P38,3
46887,R59234,P39,1
46888,R59235,P40,1
46889,R59236,P41,4
46890,R59237,P32,3
46891,R59238,P33,1
46892,R59239,P34,3
46893,R59240,P35,1
46894,R59241,P36,1
46895,R59242,P37,4
46896,R59243,P38,5
46897,R59244,P39,4
46898,R59245,P40,1
46899,R59246,P41,5
46900,R59247,P32,5
46901,R59248,P33,4
46902,R59249,P34,4
46903,R59250,P35,5
46904,R59251,P36,4
46905,R59252,P37,1
46906,R59253,P38,5
46907,R59254,P39,1
46908,R59255,P40,4
46909,R59256,P41,1
46910,R59257,P32,4
46911,R59258,P33,4
46912,R59259,P34,1
46913,R59260,P35,4
46914,R59261,P36,3
46915,R59262,P37,5
46916,R59263,P38,1
46917,R59264,P39,1
46918,R59265,P40,1
46919,R59266,P41,1
46920,R59267,P32,1
46921,R59268,P33,5
46922,R59269,P34,1
46923,R59270,P35,1
46924,R59271,P36,1
46925,R59272,P37,4
46926,R59273,P38,3
46927,R59274,P39,4
46928,R59275,P40,1
46929,R59276,P41,1
46930,R59277,P32,1
46931,R59278,P33,5
46932,R59279,P34,4
46933,R59280,P35,1
46934,R59281,P36,5
46935,R59282,P37,1
46936,R59283,P38,1
46937,R59284,P39,3
46938,R59285,P40,1
46939,R59286,P41,1
46940,R59287,P32,5
46941,R59288,P33,3
46942,R59289,P34,3
46943,R59290,P35,1
46944,R59291,P36,1
46945,R59292,P37,3
46946,R59293,P38,5
46947,R59294,P39,5
46948,R59295,P40,1
46949,R59296,P41,1
46950,R59297,P32,5
46951,R59298,P33,1
46952,R59299,P34,3
46953,R59300,P35,5
46954,R59301,P36,1
46955,R59302,P37,5
46956,R59303,P38,1
46957,R59304,P39,1
46958,R59305,P40,1
46959,R59306,P41,1
46960,R59307,P32,4
46961,R59308,P33,5
46962,R59309,P34,1
46963,R59310,P35,5
46964,R59311,P36,1
46965,R59312,P37,1
46966,R59313,P38,1
46967,R59314,P39,3
46968,R59315,P40,1
46969,R59316,P41,5
46970,R59317,P32,1
46971,R59318,P33,1
46972,R59319,P34,5
46973,R59320,P35,4
46974,R59321,P36,3
46975,R59322,P37,1
46976,R59323,P38,1
46977,R59324,P39,5
46978,R59325,P40,1
46979,R59326,P41,3
46980,R59327,P32,4
46981,R59328,P33,1
46982,R59329,P34,3
46983,R59330,P35,1
46984,R59331,P36,1
46985,R59332,P37,1
46986,R59333,P38,1
46987,R59334,P39,1
46988,R59335,P40,1
46989,R59336,P41,1
46990,R59337,P32,1
46991,R59338,P33,3
46992,R59339,P34,5
46993,R59340,P35,4
46994,R59341,P36,1
46995,R59342,P37,5
46996,R59343,P38,1
46997,R59344,P39,3
46998,R59345,P40,3
46999,R59346,P41,5
47000,R59347,P32,3
47001,R59348,P33,3
47002,R59349,P34,3
47003,R59350,P35,1
47004,R59351,P36,3
47005,R59352,P37,4
47006,R59353,P38,1
47007,R59354,P39,3
47008,R59355,P40,1
47009,R59356,P41,5
47010,R59357,P32,4
47011,R59358,P33,4
47012,R59359,P34,5
47013,R59360,P35,1
47014,R59361,P36,1
47015,R59362,P37,3
47016,R59363,P38,4
47017,R59364,P39,1
47018,R59365,P40,4
47019,R59366,P41,4
47020,R59367,P32,5
47021,R59368,P33,1
47022,R59369,P34,5
47023,R59370,P35,1
47024,R59371,P36,4
47025,R59372,P37,1
47026,R59373,P38,1
47027,R59374,P39,3
47028,R59375,P40,1
47029,R59376,P41,1
47030,R59377,P32,5
47031,R59378,P33,1
47032,R59379,P34,1
47033,R59380,P35,5
47034,R59381,P36,1
47035,R59382,P37,5
47036,R59383,P38,1
47037,R59384,P39,4
47038,R59385,P40,3
47039,R59386,P41,5
47040,R59387,P32,1
47041,R59388,P33,4
47042,R59389,P34,4
47043,R59390,P35,1
47044,R59391,P36,5
47045,R59392,P37,3
47046,R59393,P38,3
47047,R59394,P39,5
47048,R59395,P40,4
47049,R59396,P41,5
47050,R59397,P32,1
47051,R59398,P33,5
47052,R59399,P34,4
47053,R59400,P35,1
47054,R59401,P36,5
47055,R59402,P37,1
47056,R59403,P38,4
47057,R59404,P39,5
47058,R59405,P40,1
47059,R59406,P41,5
47060,R59407,P32,1
47061,R59408,P33,1
47062,R59409,P34,1
47063,R59410,P35,5
47064,R59411,P36,1
47065,R59412,P37,5
47066,R59413,P38,5
47067,R59414,P39,1
47068,R59415,P40,5
47069,R59416,P41,3
47070,R59417,P32,3
47071,R59418,P33,5
47072,R59419,P34,1
47073,R59420,P35,1
47074,R59421,P36,5
47075,R59422,P37,4
47076,R59423,P38,4
47077,R59424,P39,5
47078,R59425,P40,1
47079,R59426,P41,5
47080,R59427,P32,4
47081,R59428,P33,3
47082,R59429,P34,1
47083,R59430,P35,5
47084,R59431,P36,1
47085,R59432,P37,4
47086,R59433,P38,3
47087,R59434,P39,1
47088,R59435,P40,1
47089,R59436,P41,4
47090,R59437,P32,1
47091,R59438,P33,5
47092,R59439,P34,3
47093,R59440,P35,1
47094,R59441,P36,5
47095,R59442,P37,3
47096,R59443,P38,3
47097,R59444,P39,3
47098,R59445,P40,3
47099,R59446,P41,1
47100,R59447,P32,1
47101,R59448,P33,1
47102,R59449,P34,4
47103,R59450,P35,3
47104,R59451,P36,3
47105,R59452,P37,4
47106,R59453,P38,1
47107,R59454,P39,3
47108,R59455,P40,1
47109,R59456,P41,1
47110,R59457,P32,3
47111,R59458,P33,3
47112,R59459,P34,5
47113,R59460,P35,3
47114,R59461,P36,5
47115,R59462,P37,3
47116,R59463,P38,5
47117,R59464,P39,5
47118,R59465,P40,4
47119,R59466,P41,1
47120,R59467,P32,3
47121,R59468,P33,1
47122,R59469,P34,1
47123,R59470,P35,1
47124,R59471,P36,1
47125,R59472,P37,5
47126,R59473,P38,1
47127,R59474,P39,4
47128,R59475,P40,5
47129,R59476,P41,1
47130,R59477,P32,1
47131,R59478,P33,5
47132,R59479,P34,4
47133,R59480,P35,5
47134,R59481,P36,1
47135,R59482,P37,1
47136,R59483,P38,4
47137,R59484,P39,4
47138,R59485,P40,3
47139,R59486,P41,5
47140,R59487,P32,4
47141,R59488,P33,4
47142,R59489,P34,1
47143,R59490,P35,4
47144,R59491,P36,3
47145,R59492,P37,3
47146,R59493,P38,1
47147,R59494,P39,4
47148,R59495,P40,4
47149,R59496,P41,4
47150,R59497,P32,1
47151,R59498,P33,4
47152,R59499,P34,1
47153,R59500,P35,3
47154,R59501,P36,5
47155,R59502,P37,5
47156,R59503,P38,3
47157,R59504,P39,5
47158,R59505,P40,4
47159,R59506,P41,4
47160,R59507,P32,5
47161,R59508,P33,3
47162,R59509,P34,1
47163,R59510,P35,4
47164,R59511,P36,1
47165,R59512,P37,1
47166,R59513,P38,3
47167,R59514,P39,1
47168,R59515,P40,1
47169,R59516,P41,1
47170,R59517,P32,1
47171,R59518,P33,3
47172,R59519,P34,1
47173,R59520,P35,5
47174,R59521,P36,1
47175,R59522,P37,4
47176,R59523,P38,1
47177,R59524,P39,1
47178,R59525,P40,1
47179,R59526,P41,5
47180,R59527,P32,1
47181,R59528,P33,1
47182,R59529,P34,3
47183,R59530,P35,5
47184,R59531,P36,3
47185,R59532,P37,4
47186,R59533,P38,1
47187,R59534,P39,5
47188,R59535,P40,4
47189,R59536,P41,5
47190,R59537,P32,1
47191,R59538,P33,5
47192,R59539,P34,4
47193,R59540,P35,1
47194,R59541,P36,4
47195,R59542,P37,1
47196,R59543,P38,1
47197,R59544,P39,1
47198,R59545,P40,1
47199,R59546,P41,5
47200,R59547,P32,3
47201,R59548,P33,1
47202,R59549,P34,1
47203,R59550,P35,1
47204,R59551,P36,5
47205,R59552,P37,5
47206,R59553,P38,1
47207,R59554,P39,1
47208,R59555,P40,1
47209,R59556,P41,1
47210,R59557,P32,1
47211,R59558,P33,5
47212,R59559,P34,1
47213,R59560,P35,5
47214,R59561,P36,3
47215,R59562,P37,3
47216,R59563,P38,3
47217,R59564,P39,3
47218,R59565,P40,1
47219,R59566,P41,3
47220,R59567,P32,1
47221,R59568,P33,3
47222,R59569,P34,3
47223,R59570,P35,1
47224,R59571,P36,1
47225,R59572,P37,1
47226,R59573,P38,1
47227,R59574,P39,3
47228,R59575,P40,4
47229,R59576,P41,1
47230,R59577,P32,5
47231,R59578,P33,3
47232,R59579,P34,5
47233,R59580,P35,4
47234,R59581,P36,3
47235,R59582,P37,5
47236,R59583,P38,1
47237,R59584,P39,1
47238,R59585,P40,4
47239,R59586,P41,4
47240,R59587,P32,1
47241,R59588,P33,3
47242,R59589,P34,1
47243,R59590,P35,1
47244,R59591,P36,1
47245,R59592,P37,1
47246,R59593,P38,3
47247,R59594,P39,4
47248,R59595,P40,1
47249,R59596,P41,1
47250,R59597,P32,3
47251,R59598,P33,3
47252,R59599,P34,4
47253,R59600,P35,1
47254,R59601,P36,4
47255,R59602,P37,4
47256,R59603,P38,4
47257,R59604,P39,4
47258,R59605,P40,3
47259,R59606,P41,1
47260,R59607,P32,1
47261,R59608,P33,4
47262,R59609,P35,1
47263,R59610,P36,4
47264,R59611,P37,3
47265,R59612,P38,3
47266,R59613,P39,1
47267,R59614,P40,5
47268,R59615,P41,1
47269,R59616,P32,1
47270,R59617,P33,4
47271,R59618,P34,1
47272,R59619,P35,1
47273,R59620,P36,3
47274,R59621,P37,3
47275,R59622,P38,5
47276,R59623,P39,5
47277,R59624,P40,3
47278,R59625,P41,1
47279,R59626,P32,3
47280,R59627,P33,1
47281,R59628,P34,5
47282,R59629,P35,4
47283,R59630,P36,4
47284,R59631,P37,5
47285,R59632,P38,5
47286,R59633,P39,3
47287,R59634,P40,4
47288,R59635,P41,1
47289,R59636,P32,1
47290,R59637,P33,3
47291,R59638,P34,3
47292,R59639,P35,1
47293,R59640,P36,3
47294,R59641,P37,1
47295,R59642,P38,1
47296,R59643,P39,1
47297,R59644,P40,5
47298,R59645,P41,5
47299,R59646,P32,5
47300,R59647,P33,1
47301,R59648,P34,5
47302,R59649,P35,3
47303,R59650,P36,4
47304,R59651,P37,5
47305,R59652,P38,1
47306,R59653,P39,1
47307,R59654,P40,4
47308,R59655,P41,3
47309,R59656,P32,4
47310,R59657,P33,1
47311,R59658,P34,4
47312,R59659,P35,1
47313,R59660,P36,1
47314,R59661,P37,4
47315,R59662,P38,1
47316,R59663,P39,5
47317,R59664,P40,1
47318,R59665,P41,4
47319,R59666,P32,3
47320,R59667,P33,1
47321,R59668,P34,1
47322,R59669,P35,5
47323,R59670,P36,4
47324,R59671,P37,1
47325,R59672,P38,1
47326,R59673,P39,3
47327,R59674,P40,1
47328,R59675,P41,5
47329,R59676,P32,1
47330,R59677,P33,1
47331,R59678,P34,4
47332,R59679,P35,1
47333,R59680,P37,3
47334,R59681,P38,1
47335,R59682,P39,1
47336,R59683,P40,1
47337,R59684,P41,5
47338,R59685,P32,1
47339,R59686,P33,5
47340,R59687,P34,4
47341,R59688,P35,1
47342,R59689,P36,1
47343,R59690,P37,4
47344,R59691,P38,3
47345,R59692,P39,1
47346,R59693,P40,5
47347,R59694,P41,3
47348,R59695,P32,1
47349,R59696,P33,4
47350,R59697,P34,5
47351,R59698,P35,1
47352,R59699,P36,1
47353,R59700,P37,3
47354,R59701,P38,5
47355,R59702,P39,3
47356,R59703,P40,5
47357,R59704,P41,1
47358,R59705,P32,4
47359,R59706,P33,3
47360,R59707,P34,4
47361,R59708,P35,3
47362,R59709,P36,1
47363,R59710,P37,3
47364,R59711,P38,4
47365,R59712,P39,4
47366,R59713,P40,1
47367,R59714,P41,1
47368,R59715,P32,1
47369,R59716,P33,5
47370,R59717,P34,3
47371,R59718,P35,1
47372,R59719,P36,3
47373,R59720,P37,5
47374,R59721,P38,3
47375,R59722,P39,1
47376,R59723,P40,3
47377,R59724,P41,3
47378,R59725,P32,3
47379,R59726,P33,4
47380,R59727,P34,1
47381,R59728,P35,3
47382,R59729,P36,4
47383,R59730,P37,3
47384,R59731,P38,1
47385,R59732,P39,3
47386,R59733,P40,1
47387,R59734,P41,3
47388,R59735,P32,1
47389,R59736,P33,5
47390,R59737,P34,1
47391,R59738,P35,4
47392,R59739,P36,3
47393,R59740,P37,1
47394,R59741,P38,5
47395,R59742,P39,1
47396,R59743,P40,5
47397,R59744,P41,3
47398,R59745,P32,3
47399,R59746,P33,4
47400,R59747,P34,5
47401,R59748,P35,5
47402,R59749,P36,1
47403,R59750,P37,1
47404,R59751,P38,5
47405,R59752,P39,4
47406,R59753,P40,3
47407,R59754,P41,3
47408,R59755,P32,1
47409,R59756,P33,4
47410,R59757,P34,1
47411,R59758,P35,4
47412,R59759,P36,5
47413,R59760,P37,4
47414,R59761,P38,4
47415,R59762,P39,4
47416,R59763,P40,4
47417,R59764,P41,3
47418,R59765,P32,4
47419,R59766,P33,3
47420,R59767,P34,1
47421,R59768,P35,1
47422,R59769,P36,5
47423,R59770,P37,5
47424,R59771,P38,1
47425,R59772,P39,1
47426,R59773,P40,1
47427,R59774,P41,4
47428,R59775,P32,5
47429,R59776,P33,1
47430,R59777,P34,1
47431,R59778,P35,1
47432,R59779,P36,3
47433,R59780,P37,1
47434,R59781,P38,1
47435,R59782,P39,4
47436,R59783,P40,3
47437,R59784,P41,1
47438,R59785,P32,1
47439,R59786,P33,1
47440,R59787,P34,3
47441,R59788,P35,4
47442,R59789,P36,1
47443,R59790,P37,3
47444,R59791,P38,3
47445,R59792,P39,4
47446,R59793,P40,1
47447,R59794,P41,1
47448,R59795,P32,4
47449,R59796,P33,4
47450,R59797,P34,5
47451,R59798,P35,1
47452,R59799,P36,4
47453,R59800,P37,1
47454,R59801,P38,5
47455,R59802,P39,5
47456,R59803,P40,1
47457,R59804,P41,5
47458,R59805,P32,4
47459,R59806,P33,1
47460,R59807,P34,5
47461,R59808,P35,4
47462,R59809,P36,4
47463,R59810,P37,1
47464,R59811,P38,1
47465,R59812,P39,3
47466,R59813,P40,1
47467,R59814,P41,3
47468,R59815,P32,4
47469,R59816,P33,1
47470,R59817,P34,1
47471,R59818,P35,3
47472,R59819,P36,3
47473,R59820,P37,4
47474,R59821,P38,1
47475,R59822,P39,3
47476,R59823,P40,5
47477,R59824,P41,3
47478,R59825,P32,1
47479,R59826,P33,1
47480,R59827,P34,1
47481,R59828,P35,4
47482,R59829,P36,1
47483,R59830,P37,4
47484,R59831,P38,4
47485,R59832,P39,4
47486,R59833,P40,1
47487,R59834,P41,5
47488,R59835,P32,3
47489,R59836,P33,3
47490,R59837,P34,3
47491,R59838,P35,4
47492,R59839,P36,3
47493,R59840,P37,5
47494,R59841,P38,3
47495,R59842,P39,1
47496,R59843,P40,4
47497,R59844,P41,5
47498,R59845,P32,5
47499,R59846,P33,1
47500,R59847,P34,4
47501,R59848,P35,1
47502,R59849,P36,5
47503,R59850,P37,5
47504,R59851,P38,3
47505,R59852,P39,5
47506,R59853,P40,1
47507,R59854,P41,1
47508,R59855,P32,1
47509,R59856,P33,1
47510,R59857,P34,1
47511,R59858,P35,5
47512,R59859,P36,1
47513,R59860,P37,1
47514,R59861,P38,5
47515,R59862,P39,3
47516,R59863,P40,5
47517,R59864,P41,1
47518,R59865,P32,3
47519,R59866,P33,3
47520,R59867,P34,5
47521,R59868,P35,1
47522,R59869,P36,1
47523,R59870,P37,5
47524,R59871,P38,5
47525,R59872,P39,5
47526,R59873,P40,3
47527,R59874,P41,1
47528,R59875,P32,1
47529,R59876,P33,1
47530,R59877,P34,4
47531,R59878,P35,1
47532,R59879,P36,4
47533,R59880,P37,3
47534,R59881,P38,1
47535,R59882,P39,3
47536,R59883,P40,1
47537,R59884,P41,1
47538,R59885,P32,3
47539,R59886,P33,5
47540,R59887,P34,5
47541,R59888,P35,1
47542,R59889,P36,1
47543,R59890,P37,1
47544,R59891,P38,3
47545,R59892,P39,1
47546,R59893,P40,4
47547,R59894,P41,4
47548,R59895,P32,1
47549,R59896,P33,1
47550,R59897,P34,5
47551,R59898,P35,1
47552,R59899,P36,5
47553,R59900,P37,4
47554,R59901,P38,1
47555,R59902,P39,4
47556,R59903,P40,5
47557,R59904,P41,3
47558,R59905,P32,3
47559,R59906,P33,4
47560,R59907,P34,1
47561,R59908,P35,5
47562,R59909,P36,4
47563,R59910,P37,3
47564,R59911,P38,5
47565,R59912,P39,1
47566,R59913,P40,3
47567,R59914,P41,4
47568,R59915,P32,5
47569,R59916,P33,1
47570,R59917,P34,5
47571,R59918,P35,4
47572,R59919,P36,5
47573,R59920,P37,1
47574,R59921,P38,4
47575,R59922,P39,1
47576,R59923,P40,4
47577,R59924,P41,1
47578,R59925,P32,5
47579,R59926,P33,1
47580,R59927,P34,3
47581,R59928,P35,1
47582,R59929,P36,3
47583,R59930,P37,1
47584,R59931,P38,5
47585,R59932,P39,1
47586,R59933,P40,1
47587,R59934,P41,4
47588,R59935,P32,4
47589,R59936,P33,1
47590,R59937,P34,4
47591,R59938,P35,3
47592,R59939,P36,1
47593,R59940,P37,5
47594,R59941,P38,1
47595,R59942,P39,1
47596,R59943,P40,1
47597,R59944,P41,4
47598,R59945,P32,1
47599,R59946,P33,1
47600,R59947,P34,3
47601,R59948,P35,1
47602,R59949,P36,5
47603,R59950,P37,1
47604,R59951,P38,1
47605,R59952,P39,4
47606,R59953,P40,1
47607,R59954,P41,1
47608,R59955,P32,3
47609,R59956,P33,3
47610,R59957,P34,1
47611,R59958,P35,3
47612,R59959,P36,4
47613,R59960,P37,3
47614,R59961,P38,5
47615,R59962,P39,1
47616,R59963,P40,1
47617,R59964,P41,4
47618,R59965,P32,5
47619,R59966,P33,5
47620,R59967,P34,1
47621,R59968,P35,5
47622,R59969,P36,1
47623,R59970,P37,1
47624,R59971,P38,5
47625,R59972,P39,4
47626,R59973,P40,1
47627,R59974,P41,5
47628,R59975,P32,5
47629,R59976,P33,4
47630,R59977,P34,5
47631,R59978,P35,3
47632,R59979,P36,3
47633,R59980,P37,1
47634,R59981,P38,4
47635,R59982,P39,1
47636,R59983,P40,1
47637,R59984,P41,1
47638,R59985,P32,3
47639,R59986,P33,1
47640,R59987,P34,3
47641,R59988,P35,5
47642,R59989,P36,3
47643,R59990,P37,5
47644,R59991,P38,5
47645,R59992,P39,4
47646,R59993,P40,3
47647,R59994,P41,4
47648,R59995,P32,1
47649,R59996,P33,4
47650,R59997,P34,1
47651,R59998,P35,5
47652,R59999,P36,3
